ID,YEAR,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,SAMPLE_RACE,SAMPLE_SEX,C1DOB_Y,HAVING_HEALTHPLAN,FAMSIZE_,TNFI_,POVSTATUS_,REGION_,MARSTAT_KEY_,WKSUEMP_PCY_,URBAN_RURAL_,JOBSNUM_,NUMCH_,AGE_1STCHILD,EVER_IN_POVERTY,WHEN_IN_POVERTY,INCOME_,INCOME_MAX,EVER_EDU_LOAN,EDU_DEGREE,EVER_DIVORCED_,EVER_UNEMPLOYED_,HOURS_WORKED_PER_WEEK_,MAJOR_1_,MAJOR_2_,EDU_MAJOR,AMT_EDU_LOAN_,TOTAL_EDU_LOAN,CAL_YEAR_JOBS_,NET_WORTH_,EMP_STATUS_,EDU_LOAN_
3487,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1979,Yes,5,43200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,4,2,19,Yes,ADULT ONLY,8000,42000,-4,High school diploma (or equivalent),No,No,20,9994,-4,9994,-4,-5,3,68000,1: EMPLOYED,
3488,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,53500,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,0,No children yet,No,NEVER,27000,90000,-4,High school diploma (or equivalent),No,No,-4,512,-4,512,-4,-5,2,47262,1: EMPLOYED,
3489,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1998,Yes,2,146942,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,-3,1: URBAN,6,0,36,Yes,ADULT ONLY,35000,150000,-4,Bachelor of Science (BS),No,Yes,40,511,-4,511,-4,-4,3,841832,1: EMPLOYED,
3491,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,3,47530,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,1,23,No,NEVER,17500,31500,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,73000,1: EMPLOYED,
3492,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,2,34000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,12,1,26,Yes,ADULT ONLY,34000,50000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,100,1: EMPLOYED,
3493,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,29000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,4,0,No children yet,No,NEVER,26500,100000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,27000,1: EMPLOYED,
3494,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1979,Yes,5,49910,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,5,1: URBAN,9,3,21,No,NEVER,48000,140000,-4,Other (SPECIFY),No,No,-4,2303,-4,2304,-4,-4,2,21000,1: EMPLOYED,
3495,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1985,Yes,3,41400,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,1,28,No,NEVER,41000,82330,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,0,1: EMPLOYED,
3496,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,2,57700,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,-3,1: URBAN,20,0,No children yet,No,NEVER,20000,29800,Yes,Associate/Junior College (AA),No,No,40,514,-4,514,-4,4300,3,39000,1: EMPLOYED,
3497,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1999,Yes,2,42400,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,9,0,34,No,NEVER,0,93000,Yes,Bachelor of Science (BS),No,No,-4,1701,-4,602,-4,2200,0,16600,4: IN ACTIVE FORCES,
3498,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,Yes,3,-2,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,-5,2,1,25,Yes,ADULT ONLY,0,12000,No,High school diploma (or equivalent),No,Yes,-4,1100,-4,1100,-4,-5,0,670,3: OUT OF LABOR FORCE,
3500,1990,58,IN OTHER COUNTRY,HISPANIC,FEMALE,1983,Yes,8,146942,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,1,1,24,No,NEVER,30000,38000,No,Bachelor of Science (BS),No,No,-4,1901,-4,1901,-4,-5,2,78500,1: EMPLOYED,
3501,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1985,No,2,11000,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,1: URBAN,9,1,27,Yes,ADULT ONLY,11000,18000,-4,-5,Yes,Yes,8,-4,-4,801,-4,-5,3,2740,1: EMPLOYED,
3502,1990,57,IN THE US,HISPANIC,FEMALE,1989,Yes,3,57500,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,2,1,31,No,NEVER,13000,49000,-4,High school diploma (or equivalent),No,No,7,-4,-4,-4,-4,-4,2,145000,1: EMPLOYED,
3503,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,4,45100,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,2,2,30,No,NEVER,42000,90000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-5,2,24000,1: EMPLOYED,
3505,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1995,Yes,1,44500,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,4,0,35,No,NEVER,42000,119000,No,Associate/Junior College (AA),No,No,-4,504,-4,504,-4,-4,2,13222,1: EMPLOYED,
3506,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1990,Yes,2,63600,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,11,0,28,Yes,ADULT ONLY,20000,23000,Yes,Other (SPECIFY),No,Yes,-4,701,-4,0,-4,2500,2,77000,1: EMPLOYED,
3507,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,3,36200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,1,27,Yes,ADULT ONLY,34000,55000,No,Associate/Junior College (AA),No,Yes,-4,922,-4,922,-4,-5,2,27300,1: EMPLOYED,
3508,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,Yes,3,46000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,5,0,No children yet,No,NEVER,6000,70000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,1000,1: EMPLOYED,
3509,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1983,Yes,4,-2,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,2,21,Yes,ADULT ONLY,25338,50000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,2100,1: EMPLOYED,
3511,1990,62,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1987,Yes,4,-3,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,2,24,No,NEVER,0,40000,No,High school diploma (or equivalent),No,Yes,-4,502,-4,502,-4,-4,0,101500,3: OUT OF LABOR FORCE,
3512,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,2002,Yes,1,13060,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,-3,1: URBAN,6,0,37,No,NEVER,13000,50000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-4,2,17000,1: EMPLOYED,
3513,1990,61,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,3,-2,-3,2: NORTH CENTRAL,3: 3  DIVORCED,0,1: URBAN,6,0,24,No,NEVER,23000,34000,-4,High school diploma (or equivalent),Yes,Yes,24,-4,-4,-4,-4,-4,2,5200,1: EMPLOYED,
3514,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1988,Yes,4,40000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,1,25,Yes,ADULT ONLY,14000,24000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,-5900,1: EMPLOYED,
3515,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1987,Yes,3,50600,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,4,1,28,No,NEVER,43200,139000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,701,-4,599,-4,2000,2,49000,1: EMPLOYED,
3516,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,No,1,20000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,7,0,No children yet,No,NEVER,20000,59387,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,3,500,2: UNEMPLOYED,
3517,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,-2,1,0,1: IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,4,0,No children yet,Yes,ADULT ONLY,0,30000,-4,-5,No,No,-4,-4,-4,-4,-4,-5,1,0,1: EMPLOYED,
3518,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1982,No,4,35360,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,8,2,24,No,NEVER,23800,48700,-4,High school diploma (or equivalent),Yes,Yes,40,-4,-4,-4,-4,-4,2,-2000,1: EMPLOYED,
3519,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1992,Yes,1,25000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,5,0,32,Yes,ADULT ONLY,13000,70000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,120271,1: EMPLOYED,
3520,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,8,0,No children yet,No,NEVER,26000,71000,No,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,819,-4,835,-4,-5,2,18300,1: EMPLOYED,
3521,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1989,Yes,3,49000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,6,1,26,No,NEVER,25000,60000,No,Associate/Junior College (AA),No,No,15,2105,-4,2105,-4,-4,2,34000,1: EMPLOYED,
3522,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1996,No,5,69500,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,12,0,32,No,NEVER,14500,25000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,3,3100,3: OUT OF LABOR FORCE,
3523,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,3,25000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,9,1,26,Yes,ADULT ONLY,0,19000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,23750,3: OUT OF LABOR FORCE,
3524,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1987,Yes,3,-3,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,8,1,25,No,NEVER,32000,80000,Yes,Associate/Junior College (AA),Yes,No,-4,2001,-4,2001,-4,2500,3,57000,1: EMPLOYED,
3525,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,57000,0: NOT IN POVERTY,3: SOUTH,0: 0  NEVER MARRIED,0,1: URBAN,9,0,No children yet,No,NEVER,47000,62836,No,Bachelor of Arts Degree (BA),No,Yes,-4,2001,-4,2001,-4,-5,2,234000,2: UNEMPLOYED,
3526,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1983,Yes,3,-1,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,1,24,No,NEVER,-1,26000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-5,2,80150,1: EMPLOYED,
3527,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1984,Yes,5,84000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,4,3,23,No,NEVER,0,100000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,0,841832,3: OUT OF LABOR FORCE,
3528,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1992,Yes,2,79000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,18,0,30,No,NEVER,45000,100948,Yes,High school diploma (or equivalent),No,Yes,40,501,-4,501,-4,2400,2,133300,1: EMPLOYED,
3529,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,-1,-3,2: NORTH CENTRAL,1: 1  MARRIED,-3,1: URBAN,3,0,No children yet,,,-1,40000,No,Bachelor of Science (BS),No,No,40,910,-4,910,-4,-5,3,-1,1: EMPLOYED,
3530,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,4,29250,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,2,26,No,NEVER,29000,62000,No,Bachelor of Science (BS),No,Yes,40,910,-4,910,-4,-4,2,41000,1: EMPLOYED,
3531,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,4,29800,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,2,27,No,NEVER,0,54000,No,High school diploma (or equivalent),Yes,No,1,203,-4,203,-4,-4,2,51300,1: EMPLOYED,
3532,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1983,No,7,36075,0: NOT IN POVERTY,1: NORTHEAST,1: 1  MARRIED,0,0: RURAL,5,4,23,Yes,ADULT ONLY,0,18000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,26500,2: UNEMPLOYED,
3533,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,3,70900,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,6,1,27,No,NEVER,74283,135000,No,High school diploma (or equivalent),No,No,-4,901,-4,901,-4,-4,2,166000,1: EMPLOYED,
3534,1990,59,IN THE US,HISPANIC,MALE,2001,Yes,2,80100,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,8,0,41,No,NEVER,47000,216200,Yes,Bachelor of Science (BS),No,No,7,901,-4,901,-4,3100,2,60500,1: EMPLOYED,
3535,1990,60,IN THE US,HISPANIC,FEMALE,No children yet,Yes,1,27094,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,14,0,No children yet,Yes,ADULT ONLY,27000,95906,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,801,-4,428,1000,9000,2,4000,1: EMPLOYED,
3536,1990,62,IN THE US,HISPANIC,FEMALE,1995,Yes,2,49500,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,5,1: URBAN,13,0,33,No,NEVER,20000,20000,Yes,Bachelor of Science (BS),No,Yes,93,812,-4,812,-4,-5,3,46500,1: EMPLOYED,
3537,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1986,Yes,4,39000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,2,28,No,NEVER,16000,31689,-4,High school diploma (or equivalent),No,No,5,-4,-4,-4,-4,-4,3,19000,1: EMPLOYED,
3538,1990,57,IN THE US,BLACK,MALE,1973,Yes,1,31225,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,1: URBAN,3,0,16,No,NEVER,31200,37500,No,High school diploma (or equivalent),Yes,No,-4,506,-4,506,-4,-4,2,2500,1: EMPLOYED,
3539,1990,63,IN THE US,BLACK,MALE,1989,No,4,11184,1: IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,-3,1: URBAN,12,1,25,Yes,ADULT ONLY,9000,30000,No,None,No,Yes,72,-4,-4,-4,-4,-4,4,10,1: EMPLOYED,
3540,1990,61,IN THE US,BLACK,MALE,1988,Yes,4,11800,1: IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,10,3,26,Yes,ADULT ONLY,11800,37000,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,2,4000,1: EMPLOYED,
3541,1990,62,IN THE US,BLACK,MALE,1983,No,2,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,3,1: URBAN,8,0,21,Yes,ADULT ONLY,2400,30000,-4,None,No,Yes,-4,-4,-4,506,-4,-4,5,1500,3: OUT OF LABOR FORCE,
3542,1990,57,IN THE US,BLACK,FEMALE,1974,Yes,4,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,-3,1: URBAN,4,3,16,Yes,ADULT ONLY,-2,16801,-4,None,No,No,40,-4,-4,-4,-4,-5,2,0,1: EMPLOYED,
3543,1990,64,IN THE US,BLACK,FEMALE,1984,Yes,5,14856,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,5,3,20,Yes,ADULT ONLY,0,28000,-4,High school diploma (or equivalent),No,Yes,-4,502,-4,502,-4,-4,1,100,2: UNEMPLOYED,
3544,1990,63,IN THE US,BLACK,FEMALE,1983,Yes,3,7426,1: IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,4,2,20,Yes,ADULT ONLY,0,7000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,1,0,3: OUT OF LABOR FORCE,
3545,1990,63,IN THE US,BLACK,FEMALE,1985,Yes,5,55200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,9,3,21,No,NEVER,13000,36000,Yes,High school diploma (or equivalent),No,No,33,509,-4,509,-4,2500,2,16300,1: EMPLOYED,
3546,1990,64,IN THE US,BLACK,FEMALE,1988,Yes,2,14500,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,19,1,23,Yes,ADULT ONLY,14500,75000,No,High school diploma (or equivalent),No,Yes,21,601,-4,601,-4,9416,2,-8300,1: EMPLOYED,
3547,1990,59,IN THE US,BLACK,FEMALE,1986,Yes,3,49200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,1,26,No,NEVER,17200,49000,No,High school diploma (or equivalent),Yes,No,-4,428,-4,428,-4,-4,2,43400,1: EMPLOYED,
3548,1990,62,IN THE US,BLACK,FEMALE,1984,Yes,3,6720,1: IN POVERTY,2: NORTH CENTRAL,2: 2  SEPARATED,0,1: URBAN,12,2,21,Yes,ADULT ONLY,0,46000,Yes,Associate/Junior College (AA),No,Yes,-4,1004,-4,1004,-4,2600,0,200,2: UNEMPLOYED,
3549,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1987,No,4,21536,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,14,2,24,Yes,ADULT ONLY,16000,26000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,2000,1: EMPLOYED,
3550,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,Yes,5,28600,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,13,3,21,Yes,ADULT ONLY,27000,60000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,180900,1: EMPLOYED,
3551,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1992,Yes,1,146942,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,11,0,30,No,NEVER,74283,108000,Yes,Bachelor of Science (BS),No,No,-4,-3,-4,-3,-4,13000,2,300,1: EMPLOYED,
3552,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1993,Yes,1,17100,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,5,0,28,No,NEVER,17000,52000,-4,Associate/Junior College (AA),No,No,-4,-4,-4,1501,-4,5000,2,191300,1: EMPLOYED,
3553,1990,62,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,2,10000,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,7,1,25,Yes,ADULT ONLY,10000,70000,-4,High school diploma (or equivalent),No,Yes,70,-4,-4,-4,-4,-4,3,-15000,1: EMPLOYED,
3554,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,3,-2,-3,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,4,1,16,Yes,ADULT ONLY,24000,54000,-4,None,No,No,-4,-4,-4,-4,-4,-4,2,-1,1: EMPLOYED,
3555,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,No,3,0,1: IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,1: URBAN,7,2,30,Yes,ADULT ONLY,0,15000,-4,High school diploma (or equivalent),Yes,Yes,-4,-4,-4,-4,-4,-4,1,1700,3: OUT OF LABOR FORCE,
3556,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1981,Yes,2,40000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,0,21,No,NEVER,10000,25000,-4,High school diploma (or equivalent),Yes,No,40,-4,-4,-4,-4,-4,3,42000,1: EMPLOYED,
3557,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1989,Yes,3,30700,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,1,28,No,NEVER,20000,58000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,16200,1: EMPLOYED,
3558,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1987,Yes,4,25700,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,2,24,No,NEVER,2500,150000,No,Bachelor of Science (BS),No,No,45,502,-4,501,-4,8000,2,20833,1: EMPLOYED,
3559,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1994,Yes,2,-2,-3,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,8,0,33,No,NEVER,15000,110000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,3,2800,1: EMPLOYED,
3560,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,2,17880,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,1: URBAN,7,1,16,Yes,ADULT ONLY,15000,18000,-4,High school diploma (or equivalent),Yes,No,-4,-4,-4,-4,-4,-4,3,21200,1: EMPLOYED,
3561,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,2,38500,0: NOT IN POVERTY,2: NORTH CENTRAL,0: 0  NEVER MARRIED,0,1: URBAN,6,0,No children yet,No,NEVER,18500,54000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,3,-920,1: EMPLOYED,
3562,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1986,Yes,3,25500,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,0: RURAL,11,1,27,Yes,ADULT ONLY,25000,26000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,21300,1: EMPLOYED,
3563,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1983,Yes,4,38440,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,1,2,23,No,NEVER,29900,46000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,11400,1: EMPLOYED,
3564,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1988,Yes,3,55200,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,8,1,26,Yes,ADULT ONLY,15000,48000,-4,High school diploma (or equivalent),Yes,No,-4,-4,-4,-4,-4,-4,2,71750,1: EMPLOYED,
3565,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1983,Yes,4,19600,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,0,0: RURAL,6,3,25,No,NEVER,18000,36900,No,High school diploma (or equivalent),Yes,No,-4,799,-4,799,-4,-5,2,48500,1: EMPLOYED,
3566,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1981,Yes,5,39800,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,3,23,No,NEVER,0,20000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,29600,3: OUT OF LABOR FORCE,
3567,1990,60,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1979,Yes,3,22565,0: NOT IN POVERTY,2: NORTH CENTRAL,3: 3  DIVORCED,17,1: URBAN,2,2,18,No,NEVER,22565,30800,-4,Associate/Junior College (AA),Yes,Yes,-4,-4,-4,501,-4,3125,2,21430,1: EMPLOYED,
3569,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1991,Yes,2,38500,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,18,1: URBAN,2,0,27,No,NEVER,21000,53000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,211600,1: EMPLOYED,
3570,1990,61,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1990,Yes,4,28088,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,7,2,28,Yes,ADULT ONLY,9500,64000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,3,70100,1: EMPLOYED,
3571,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1988,Yes,4,36206,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,0,1: URBAN,3,1,24,No,NEVER,19298,36000,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,2,21200,1: EMPLOYED,
3572,1990,64,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1982,Yes,4,35000,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,25,1: URBAN,5,2,17,Yes,ADULT ONLY,0,30000,-4,None,No,Yes,-4,-4,-4,-4,-4,-5,0,8500,3: OUT OF LABOR FORCE,
